SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
29859,"House of Doolittle Monthly Desk Pad Calendar Express Track 22 x 17 Inches - Monthly - 1.1 Year - January to January - 1 Month Single Page Layout - 22"" x 17"" - Desk Pad - Paper - Gummed Header with Blue Leatherette Bottom Corners",,"<ul><li>Full 12-month calendar for longer term planning</li> <li>Weeks are numbered to fit the need of every office application</li> <li>Made in the USA</li> <li>Printed on 100% post-consumer recycled FSC certified paper with soy inks</li> <li>Calendar pages are gummed glue at the top with two Blue leatherette protectors at the bottom</li> <li>January - January featuring 13 months for easy planning</li> <li>Printed on 100% post-consumer recycled FSC certified paper with soy inks</li> <li>Weeks are numbered to fit the need of every office application</li> <li>Full monthly view on each page featuring 2-1/2"" x 2-3/4"" ruled blocks allocated for each day</li> <li>Julian dates and days remaining for quick reference</li> <li>Large space for notes on the right side of every page</li> <li>Measures: 22"" x 17""</li></ul>","<p>Keep organized with your goals and priorities on the Express Track® desk pad</p> <p><a id=""gfk-spex-minisite"" rel=""nofollow"" href=""javascript:void(0)"" onclick=""javascript:window.open('//content.etilize.com/mini-site/en_us/1012442825.html','_blank','height=800,width=780,resizable=yes,scrollbars=yes,toolbar=no,menubar=no,location=no,directories=no,status=no');return false;"">More from the Manufacturer</a></p>",HOUSE OF DOOLITTLE,148,EA,16.81,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
32903,"Saunders SlimMate Plastic Storage Clipboard - Plastic, Polypropylene - 1 Each",,"<ul><li>Included divider keeps small supplies neat and organized</li> <li>Low-capacity clip secures up to 1/2"" of letter-size papers</li> <li>Snap closure keeps your contents secure during travel</li> <li>Slim size stores easily and offers plenty of storage space</li> <li>Smooth writing surface helps keep your handwriting legible</li></ul>","<p>Storage clipboard features a 3/4"" compartment that snaps shut to keep your contents protected during travel. Its slim design minimizes bulk and fits easily into a backpack, briefcase and more. Interior divider keeps your smaller supplies neatly organized. Low-capacity clip holds up to 1/2"" of letter-size papers. Durable polypropylene construction offers a smooth writing surface to help keep your handwriting legible whether you're at the office or in the field.</p>",SAUNDERS MANUFACTURING & MARKETING,840,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_340000,Record Keeping,CLS_342000,Form Holders,SUB_342001,Clipboards
27959,"ComplyRight State-Specific Job Applications, Indiana, 8-1/2"" x 11"", White, Pack Of 50",Gather the information you need for a thorough hiring process,"<ul><li>State-compliant job applications include all legal and mandatory disclosures to ensure a thorough, legal job hiring process.</li> <li>Double-sided pages reduce paper waste.</li> <li>White paper printed with easy-to-read blue and green ink.</li> <li>Attorney-approved language helps minimize legal issues.</li> <li>Applications meet all EEOC and ADA requirements to protect against discrimination charges and failure-to-hire claims.</li> <li>ComplyRight tip sheet offers helpful information for proper, compliant use.</li></ul>",,"TAX FORMS PRINTING, INC.",A2179IN,PK,46.87,"* Streamline your hiring process * State-specific applications help you meet legal requirements * Includes mandatory disclosures and omissions * Created and reviewed by HR professionals and attorneys * 17"" x 11"", folds to 8 1/2"" x 11"" * Color FORAY pens P",SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_321000,Forms - Business,SUB_321003,Forms - Employment
31843,"TF Publishing Inspirational Wall Calendar, 12"" x 12"", Bloom, January To December 2022","Brighten up your work space with the TF Publishing Inspirational Wall Calendar. Spacious monthly spreads give you plenty of room to jot down appointments, events and reminders while unique illustrations add style to your desk.",<ul><li>1 page per month.</li> <li>Spreads include spacious daily blocks for flexible scheduling.</li> <li>Special pages include a bonus 4-month preview of the upcoming year.</li> <li>12 months: January to December.</li> <li>Pages are securely saddle-stitched.</li></ul>,,"THE TIME FACTORY, INC.",22-1144,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29601,"Lang Turner Licensing Monthly Desk Calendar, 22” x 17”, University Of Kentucky, January To December 2022",Keep all of your plans in order with a Lang Turner Licensing monthly desk pad calendar. Each desk pad contains specific areas to jot down notes.,<ul><li>1 page per month with spacious daily blocks for plans and reminders.</li> <li>Includes international holidays each month.</li> <li>Each page includes a notes section.</li> <li>12 months: January to December.</li></ul>,,PERFECT TIMING INC,22998061481,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
29663,"Lang Turner Licensing Monthly Desk Calendar, 22” x 17”, University Of Alabama, January To December 2022",Keep all of your plans in order with a Lang Turner Licensing monthly desk pad calendar. Each desk pad contains specific areas to jot down notes.,<ul><li>1 page per month with spacious daily blocks for plans and reminders.</li> <li>Includes international holidays each month.</li> <li>Each page includes a notes section.</li> <li>12 months: January to December.</li></ul>,,PERFECT TIMING INC,22998061473,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
28444,"ComplyRight™ 1042-S Tax Forms, Copy E, 8-1/2"" x 11"", Pack Of 100 Forms",Get ready to file your taxes by printing important information on these 1042-S tax forms. The forms help you report income and tax withheld for non-resident aliens and foreign corporations and are laser cut for easy printing.,<ul><li>Allows reporting of all income and/or tax withheld for non-resident aliens and foreign corporations with U.S. income.</li> <li>Sheets are laser cut to prevent jams.</li> <li>Heat-resistant ink lets you print them from inkjet or laser units.</li> <li>Acid-free sheets stand up to yellowing.</li> <li>Pack of 100.</li></ul>,,"TAX FORMS PRINTING, INC.",532421,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
29219,"Unicor Monthly Activity Schedule Desk Calendar, 18"" x 22"", White, January To December 2021, UCR6650582","Keep track of important meetings, appointments and events with the Unicor Monthly Activity Schedule Desk Calendar. View 2 months in a single glance so you can plan ahead, while a dedicated notes section allows you to jot down reminders and to-do's.",<ul><li>1 month per page.</li> <li>View 2 months at once.</li> <li>Spreads include ruled daily blocks and a ruled notes section.</li> <li>Holidays are clearly noted.</li> <li>12 months: January to December.</li> <li>Hole-punched design is ideal for storing in binders.</li></ul>,,UNICOR - SERVICES BUSINESS GROUP,6650582DG21,PK,19.62,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
28692,"ComplyRight™ W-2 Tax Forms, Pressure Seal, 4-Up (Box Format), Copies B, C, 2 Or Extra Copy, EZ-Fold Simplex, Laser, 8-1/2"" x 14"", Pack Of 500 Forms","Get ready for tax season with W-2 tax forms from ComplyRight. Form W-2 is used to show an employee's gross wages and withheld taxes, as well as other information like deferred compensation, contributions to a health savings account (HSA) and income from t","<ul><li>Used to report an employee's gross wages, withheld taxes and other information. </li> <li>Fill out a W-2 form for each employee paid remuneration totaling $600 or more during the reporting period. </li> <li>Compatible with laser printers.</li></ul>",,"TAX FORMS PRINTING, INC.",522420,EA,95.44,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
31509,,,<ul></ul>,,PERFECT TIMING INC,21998011848,EA,18.33,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32622,"AT-A-GLANCE® Reversible Erasable Compact Wall Calendar, 12"" x 16"", January To December 2022, PM330B28","Perfect for compact workspaces, the AT-A-GLANCE Reversible Erasable Wall Calendar lets you plan out your year in advance. Open daily blocks make it easy to jot down appointments, and the bold print is easy to read.","<ul><li>1 side per year. Unruled daily blocks provide ample planning space, and federal holidays are clearly marked.</li> <li>12 months: January to December.</li> <li>Reversible design can be hung vertically or horizontally to suit your space.</li> <li>Erasable write-on/wipe-off surface makes updating your plans a breeze. Wet-erase marker sold separately.</li> <li>Compact design fits most workspaces.</li></ul>",,"ACCO BRANDS USA, LLC",PM330B2822,EA,10.28,* Note important dates * Reversible * Erasable Office Depot paper File folders FORAY pens and pencils,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332002,"Calendars - Wall, Erasable"
30380,"Willow Creek Press Scenic Monthly Wall Calendar, 12"" x 12"", National Parks Of The West, January To December 2022","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Wrapped in protective shrink wrap.</li></ul>",,WILLOW CREEK PRESS,18996,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30153,"Mead® Someecards Office Monthly Wall Calendar, 12” x 12"", January To December 2020, ODW14628",Delight in the iconic Someecards brand every day of the year. This wall calendar features comical full-color images highlighting hilarious office-related humor.,<ul><li>1 page per month. Features a reference calendar for easy planning.</li> <li>Unruled daily blocks allow for customized schedules.</li> <li>12 months: January to December. Also includes a page with 4 additional calendar grids from September to December from the previous year.</li> <li>Pages are stapled together and boast a glossy finish that's suitable for pen and pencil notes.</li></ul>,,"ACCO BRANDS USA, LLC",ODW1462820,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32246,"Willow Creek Press Monthly Mini Wall Calendar, 7"" x 7"", Catastrophe, January To December 2022","Personalize your work space and stay on top of your schedule with help from the Willow Creek Press Monthly Mini Wall Calendar. Spacious monthly spreads include large daily blocks for planning and a dedicated notes section to include reminders, to-do's and","<ul><li>2 pages per month.</li> <li>Spreads include large daily blocks, international holidays, a notes section and moon phases.</li> <li>12 months: January to December.</li> <li>Made from 100-lb paper stock.</li> <li>Pages are securely stapled.</li> <li>Wrapped in protective shrink wrap.</li></ul>",,WILLOW CREEK PRESS,20784,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31188,"TF Publishing Monthly Wall Calendar, 12"" x 12"", Space Cats, January To December 2021","Keep track of your appointments, reminders and deadlines with this TF Publishing Monthly Wall Calendar. The calendar offers ample space on each calendar grid to accommodate plenty of notes.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1116,EA,13.65,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29173,"Office Depot® Brand Monthly Desk Calendar, 17"" x 22"", Paradise, January To December 2023, ODUS2201-002","Bring scenic views to your office with this Office Depot Brand Monthly Desk Pad Calendar. Expansive daily blocks make it easy to find room to fit your schedule, and the pages let you start fresh each month with a new photograph.","<ul><li>1 page per month. Daily blocks provide ample space for appointments, deadlines and reminders.</li> <li>12 months: January to December.</li> <li>Designed with a new photograph each month for a stylish touch.</li></ul>",,OFFICE DEPOT,ODUS2201-002,EA,15.84,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
